55.944425,-3.188396,NW,55.94463713203436,-3.188608132034356,0.0,248.75
55.94463713203436,-3.188608132034356,NW,55.944849264068715,-3.1888202640687116,30.592527874411953,332.0663570637372
55.944849264068715,-3.1888202640687116,SW,55.94463713203436,-3.1890323961030673,30.592527874411953,330.8163570637372
55.94463713203436,-3.1890323961030673,E,55.94463713203436,-3.188732396103067,30.592527874411953,329.5663570637372
55.94463713203436,-3.188732396103067,NNW,55.944914295894115,-3.1888472011327766,30.592527874411953,328.3163570637372
55.944914295894115,-3.1888472011327766,ENE,55.945029100923826,-3.1885700372730232,30.592527874411953,327.0663570637372
55.945029100923826,-3.1885700372730232,ENE,55.945143905953536,-3.18829287341327,137.39199955211407,399.19025365882703
55.945143905953536,-3.18829287341327,WNW,55.945258710983246,-3.1885700372730232,137.39199955211407,397.94025365882703
55.945258710983246,-3.1885700372730232,NNW,55.945535874843,-3.1886848423027327,170.71291347218647,421.2637459859495
55.945535874843,-3.1886848423027327,NW,55.94574800687736,-3.1888969743370885,216.26667280999996,420.9182119902565
55.94574800687736,-3.1888969743370885,W,55.94574800687736,-3.1891969743370887,257.7762819816285,457.85691585837094
55.94574800687736,-3.1891969743370887,ESE,55.94563320184765,-3.1889198104773353,257.7762819816285,456.60691585837094
55.94563320184765,-3.1889198104773353,SSE,55.94535603798789,-3.188805005447626,257.7762819816285,455.35691585837094
55.94535603798789,-3.188805005447626,S,55.94505603798789,-3.188805005447626,257.7762819816285,454.10691585837094
55.94505603798789,-3.188805005447626,NNE,55.945333201847646,-3.1886902004179163,257.7762819816285,452.85691585837094
55.945333201847646,-3.1886902004179163,ENE,55.945448006877356,-3.188413036558163,257.7762819816285,451.60691585837094
55.945448006877356,-3.188413036558163,N,55.94574800687736,-3.188413036558163,257.7762819816285,450.35691585837094
55.94574800687736,-3.188413036558163,ESE,55.94563320184765,-3.1881358726984095,257.7762819816285,449.10691585837094
55.94563320184765,-3.1881358726984095,SSE,55.94535603798789,-3.1880210676687,257.7762819816285,447.85691585837094
55.94535603798789,-3.1880210676687,SSW,55.945078874128136,-3.1881358726984095,257.7762819816285,446.60691585837094
55.945078874128136,-3.1881358726984095,NNE,55.94535603798789,-3.1880210676687,257.7762819816285,445.35691585837094
55.94535603798789,-3.1880210676687,NNW,55.94563320184765,-3.1881358726984095,257.7762819816285,444.10691585837094
55.94563320184765,-3.1881358726984095,SE,55.94542106981329,-3.1879237406640537,257.7762819816285,442.85691585837094
55.94542106981329,-3.1879237406640537,N,55.945721069813295,-3.1879237406640537,257.7762819816285,441.60691585837094
55.945721069813295,-3.1879237406640537,ENE,55.945835874843006,-3.1876465768043003,257.7762819816285,440.35691585837094
55.945835874843006,-3.1876465768043003,SE,55.94562374280865,-3.1874344447699445,257.7762819816285,439.10691585837094
55.94562374280865,-3.1874344447699445,S,55.94532374280865,-3.1874344447699445,277.53897580858916,502.08098186300646
55.94532374280865,-3.1874344447699445,SSE,55.94504657894889,-3.187319639740235,277.53897580858916,500.83098186300646
55.94504657894889,-3.187319639740235,NNE,55.94532374280865,-3.1872048347105255,277.53897580858916,499.58098186300646
55.94532374280865,-3.1872048347105255,WNW,55.94543854783836,-3.187481998570279,277.53897580858916,498.33098186300646
55.94543854783836,-3.187481998570279,N,55.94573854783836,-3.187481998570279,277.53897580858916,497.08098186300646
55.94573854783836,-3.187481998570279,N,55.94603854783836,-3.187481998570279,277.53897580858916,495.83098186300646
55.94603854783836,-3.187481998570279,ENE,55.94615335286807,-3.1872048347105255,277.53897580858916,494.58098186300646
55.94615335286807,-3.1872048347105255,ESE,55.94603854783836,-3.186927670850772,320.28571126765644,564.9782815078296
55.94603854783836,-3.186927670850772,W,55.94603854783836,-3.1872276708507723,320.28571126765644,563.7282815078296
55.94603854783836,-3.1872276708507723,E,55.94603854783836,-3.186927670850772,320.28571126765644,562.4782815078296
55.94603854783836,-3.186927670850772,W,55.94603854783836,-3.1872276708507723,320.28571126765644,561.2282815078296
55.94603854783836,-3.1872276708507723,E,55.94603854783836,-3.186927670850772,320.28571126765644,559.9782815078296
55.94603854783836,-3.186927670850772,SE,55.94582641580401,-3.1867155388164163,320.28571126765644,558.7282815078296
55.94582641580401,-3.1867155388164163,NNW,55.94610357966376,-3.186830343846126,320.28571126765644,557.4782815078296
55.94610357966376,-3.186830343846126,SE,55.94589144762941,-3.18661821181177,374.67795120537517,642.0350373191461
55.94589144762941,-3.18661821181177,NW,55.94610357966376,-3.186830343846126,374.67795120537517,640.7850373191461
55.94610357966376,-3.186830343846126,SSE,55.94582641580401,-3.1867155388164163,374.67795120537517,639.5350373191461
55.94582641580401,-3.1867155388164163,NNW,55.94610357966376,-3.186830343846126,374.67795120537517,638.2850373191461
55.94610357966376,-3.186830343846126,WSW,55.94598877463405,-3.1871075077058793,374.67795120537517,637.0350373191461
55.94598877463405,-3.1871075077058793,WSW,55.94587396960434,-3.1873846715656327,374.67795120537517,635.7850373191461
55.94587396960434,-3.1873846715656327,NE,55.9460861016387,-3.187172539531277,374.67795120537517,634.5350373191461
55.9460861016387,-3.187172539531277,ENE,55.94620090666841,-3.1868953756715235,374.67795120537517,633.2850373191461
55.94620090666841,-3.1868953756715235,SSE,55.94592374280865,-3.186780570641814,374.67795120537517,632.0350373191461
55.94592374280865,-3.186780570641814,N,55.946223742808655,-3.186780570641814,374.67795120537517,630.7850373191461
55.946223742808655,-3.186780570641814,S,55.94592374280865,-3.186780570641814,374.67795120537517,629.5350373191461
55.94592374280865,-3.186780570641814,W,55.94592374280865,-3.187080570641814,374.67795120537517,628.2850373191461
55.94592374280865,-3.187080570641814,NW,55.94613587484301,-3.18729270267617,374.67795120537517,627.0350373191461
55.94613587484301,-3.18729270267617,SW,55.94592374280865,-3.1875048347105257,374.67795120537517,625.7850373191461
